full_text,sentiment
helo min untuk kompensasi bulan desember tidak muncul di coretax lalu harus gimana ya ada opsi lain gak lapor ppn ini website coretax nya saja eror terus jika telat lalu bagaimana,negative
hai kak apa kah pada laman coretax jika iya silakan pastikan email yang buka sudah sesuai dengan terdaftar di silak cek kala kotak masuk dan folder spam dari sebut lama belum ada coba lupa kata,neutral
hai kak mohon maaf atas tidaknyama nya untuk notifikasi object reference not set to an instance of silakan laku langkah berikut belum akses laman coretax 1 clear cache amp cookies di browser yang guna 2 gunakan mode new incognito atau,neutral
hai kak pastikan periode skd wpln yg input cakup transaksi akan buat bukti potong desember 2024 data coretax butuh waktu dalam proses sinkronisasi silakan utk tunggu karena ada jeda untuk migrasi data dari sistem jika,neutral
hai kak tanggal yang cantum dalam faktur pajak adalah tanggal pilih pada saat buat di aplikasi efaktur coretax apabila tidak bisa milih kakak dapat laku hal ikut belum akses coretax 1 clear,neutral
ingfok klo coretax udh ga error,neutral
harus nya fat dapet penghargaan di kategori orang sabar sedunia karna hadap gila nya dunia dan coretax,positive
bikin kode bill spt tahun badan di coretax emg gak bisa ya nyari 411126200 kok ada,neutral
halo min mau nanya untuk fpk di coretax kalau ada jual barang nilai rp 17000 masuk ppn per kilo nya ketika jadi harga tanpa kan ±15315 3153 sedangkan hanya bisa 2 angka belak koma selisih nya bagaimana ya apalagi brgnya 1000 0,neutral
brak baru coretax hari ini login pake password udah bener pas input kata nya salah 2x gagal masukin malah hampir kena warning akun kunci harus yg mana org password nya itu dari awal mau marah tapi ga ada tenaga,negative
hai kak mohon maaf atas tidaknyama nya kesediaan nya untuk coba kembali cara berkala karena saat ini coretax masih dalam tahap tingkat kualitas layan atas penyempurnaan dan djp komitmen selesai proses,neutral
aktivasi lewat coretax kak,neutral
hai kak mohon maaf atas tidaknyama nya ya saat ini kendala sebut telah tangan silakan coba kembali cara kala kakak juga dapat coba akses laman coretax djp via incognitoprivate window lakukan clear cache dan cookies pada browser tksadho,neutral
beneran di tuntut harus sabar ka ngadepin coretax ini ‍,negative
hai kak pajak masu masa desember 2024 seharusnya muncul dasbor di coretax cara otomatis saat ini sedang dalam proses migrasi data apabila belum mohon kesediaan nya untuk tunggu ya jika masih terkendala kakak dapat coba,neutral
apakah bisa untuk nitku cabang aju ukuh pkp ppn jika lalu coretax karna di hanya pusat tidak ada opsi cabang nya sbg info untuk belum status bagai,neutral
aku kayak nya butuh ini buat jadi emotional support friend disaat akses coretax,neutral
halo min mau nanya brp hari kira proses pbk lalu coretax ya,neutral
kalau di kantor kenceng ini mah bukan coretax nya tapi wifi gueeeee,negative
iya kannn gak di coretax djp juga sama aja dah bikin puyeng ‍,negative
hai kak hal ini jadi saat tahap apa ya apa kah impor bupot pph 21 sesuai petunjuk isi converter xml pada laman mohon pastikan cell npwp pemotong excel sama dengan usaha yang dimpersonate di dalam akun coretax sedang,neutral
kemudian kait mohon ubah data alamat sebut dapat laku lalu akun coretax wajib pajak badan nya maupun login guna pic atau pegawai yang sudah beri hak akses sesuai role bagai impersonate ke badan 33 tksadah,neutral
hai kak mohon maaf atas tidaknyama nya kait kendala spt masa ppn saat ini sedang laku penyempurnaan dan tingkat kualitas layan coretax djp silakan kakak dapat coba langkahlangkah berikut 1 pastikan koneksi internet stabil 2 clear cache amp cookies,neutral
kak ada contoh bentuk spt ppn coretax nggk ya,neutral
hai kak apa kah kait bupot unifikasi jika iya saat ini yang terbit oleh lawan transaksi akan terima di menu dokumen saya untuk unduh nya silakan klik unduh aksi dapat laku lalu login semua role atau coretax badan tksarjo,neutral
hai kak benar jika hasil atas jual aset kripto penuh pasal 22 pmk nomor 68pmk 032022 silakan setor sendiri guna kode sebut setelah buat dan terbit bukti potong transaksi setor sendiri di coretax buat konsep spt unifikasi lalu,neutral
hai kak apa kah yang kakak maksud ingin aju mohon ubah data karena alamat pindah ke wilayah kerja kpp lain jika benar dapat lalu beberapa cara 1 ubah data cara mandiri coretax ·,neutral
hai kak mohon maaf atas tidaknyama yang jadi silakan coba langkah umum ikut lebih dahulu belum akses laman coretax 1 clear cache amp cookies pada browser 2 gunakan mode jendela nyamar 3 atau perangkat beda kemudian,neutral
hai kak apa kah yang maksud adalah retur pajak masu jika ya silakan laku cari dengan filter nomor faktur pada daftar di efaktur coretax kakak dapat juga coba rekam ulang nota retur masih alam kendala mohon,neutral
hai kak mohon kesediaan nya untuk coba kembali cara berkala karena saat ini coretax masih dalam tahap tingkat kualitas layan atas penyempurnaan dan djp komitmen selesai proses secepat nya tkstiwi,neutral
hai kak meski pun pada efaktur sudah kredit laman coretax tetap harus pilih kembali untuk status pengkreditan nya ya pastikan pajak masu sebut adalah crediteduncredited karena retur hanya dapat laku yang status,neutral
apakah bisa lewat coretax raki,neutral
korban coretax,negative
hai kak jika wp belum milik akun djp online namun sudah npwp untuk akses coretax silakan klik menu aktivasi akun wajib pajak daftar tidak butuh nomor efin ya mohon ukuh pkp bisa aju di lalu portal saya,neutral
hai kak silakan bitk retur pajak masu nya lalu coretax saat migrasi data sudah selesai dan hasil puncul pajak masu yang akan retur pada laman sesuai dengan terang tulis kt02 tahun 2025 selama masa transisi wajib tidak,neutral
coretax ampe ga napsu makan siang bjir,negative
hai kak mohon maaf atas tidaknyama nya atas kendala tsb sudah baik oleh tim kait silakan lakukan clear cache dan cookies lebih dahulu di browser yang guna belum akses laman coretax kembali dapat guna private window mozillaincognito,neutral
hai kak mohon informasikan dulu kondisi yg kakak maksudkan ini seperti apa sudah mempunyai npwp atau belum jika akun djp online perlu nya ingin login coretax dan apabila pernah punya silakan klik,neutral
siang kak mau nanya aq log in coretax ini td kok muncul terang sprti solusi nya gmn ya pdhl utk username dan password sdh disave di computer tdk pnh ngetik manual mhn bantu mksh,neutral
hai kak mohon maaf atas tidaknyama nya saat ini masih dapat proses migrasi data dari sistem lama ke coretax kesediaan nya coba kala kakak juga dapat lapor lalu helpdesk kpp kring pajak 1500200 dan live chat untuk bantu,neutral
emang kalean pikir dia promosin coretax itu gratis dan iseng saja,negative
musuh gw kerja cuma dua bahasa cina sama coretax anjeng,negative
hai kak apa kah data fp sebut sudah ada di efaktur coretax bagi ppn masu jika data nya pastikan pada status tsb status nya credited atau uncredited ya tkslian,neutral
hai kak mohon maaf atas tidaknyama nya dapat sampai kendala mohon gagal yang alam notifikasi error muncul seperti apa dan pada saat langkah pandu kait daftar npwp lalu coretax selengkap nya dapat kakak akses laman,neutral
hai kak mohon maaf atas tidaknyama nya saat ini masih ada kendala coretax pada menu klik bayar dan lapor spt ppn kendala sebut tangan oleh tim kait hingga saat untuk sementara bisa coba cara kala ya tksidho,neutral
hai kak untuk pengajuan skb pph pasal 22 impor dapat aju lalu coretax login pic ya silakan masuk ke menu layan wajib pajak administrasi buat mohon pilih layan as19 gt as1901 ikuti alur kasus sampai,neutral
solusi akun coretax kunci apa ya padahal tadi ga salah password captcha sudah request lupa via email masuk,neutral
hai kak mohon maaf atas tidaknyama nya kait dengan kendala tsb saat ini sedang laku penyempurnaan dan tingkat kualitas layan coretax djp kesediaan kakak untuk tunggu coba kembali cara berkala ya pun dapat,neutral
kita udah ada dimana coretax aja yang cosplayin,neutral
hai kak dalam coretax yang jadi pic default nya adalah tanggung jawab utama usaha pada djp online pada dasar nya wakil wp badan untuk jalan hak dan wajib pajak urus sesuai penjelasan di pasal 32 uu kup stdtd no 6 tahun 2023,neutral
sptnya brhasil lapor bpenya tdk muncul apalah coretax ini apalah,negative
sederet masalah coretax yang sering keluh turut ditjen pajak,neutral
hai kak apa kah faktur pajak sebut rekam lalu efaktur desktop data faktur pajak yg aplikasi client akan sedia pada coretax paling lambat h2 terbit untuk nomor fp yang memang,neutral
halooo ini lb kami di des 24 sudah ada coretax tapi kenapa gak jumlah yaaa point g,neutral
xml faktur pajak uang muka dan lunas di coretax uda ada belom min,neutral
hai kak pindahu pbk yang dapat laku di coretax adalah sesuai pasal 109 ayat 1 pmk 81 tahun 2024 apabila bayar kakak masuk pada 3 maka tidak aju silakan,neutral
boleh mas ga ada salah nya daripada telat laporbayar klo gak coba berkali kali aja trafic ke coretax lagi padat akhir bulan soal nya tgl 28 uda deket bgt,positive
hai kak mohon maaf atas tidaknyama nya kait hal sebut dikarenakan dapat kendala pada sistem coretax dan saat ini masih tangan oleh tim kait kesediaan nya tunggu sambil coba cara kala ya tksngga,neutral
hai kak mohon maaf atas tidaknyama nya kait dengan kendala tsb saat ini sedang laku penyempurnaan dan tingkat kualitas layan coretax djp oleh tim kait kesediaan kakak untuk tunggu coba kembali cara kala ya tksgari,neutral
ada aja brak negara kontil ini anjing emang mau marah tapi udah ninggal spbu sih tetep mulai dari kasus coretax dimana gue kena dampak nya langsung makin jijay sama,negative
min tanya dun ini knp ya ga bs masuk coretax utk orang pribadi pas buka djp mau validasi begini tulis nya,neutral
pingsan kenapa krna pusing coretax kan ga estetik,negative
tai bgt dah coretax kontol ini,negative
coretax ini masih eror atau gimana si gue ngurus nppn kagak kelarkelar karena,negative
gara2 coretax error akun kunci salah password gilir mau masuk lagi udah gak bisa ampun gw sama lo zolim bener emang,negative
hai kak bisa informasikan bukti potong unifikasi yang maksud untuk potong pada masa pajak berapa apabila masa januari 2025 terbit lalu aplikasi coretax nomor dokumen referensi tidak batas sampai 17 digit silakan,neutral
min untuk sistem coretax bagi user yang tidak milik npwp dan belum daftar akun saat kinput bukti potong a1 tahun data nya valid baik nik ataupu n lalu bagaimana ya solusi nya,neutral
idem sampe sekarang belum ada perkara coretax keknya,negative
hari ini lagi syukur banget alhamdulil lah ya allah barusan bisa lapor coretax ppn terus cobain markisa medan rasa nya mirip kayak sirup yg kenal itu ga nyangka rasa nya manis seger benerbener nikmat tebar dimanamana,positive
min mau tanya kemarin kan kompensasi lb desember betul 1 sudah masuk nih ke coretax terus hari ini sy ada betul lagi ke2 itu akan coretax gak ya terima masih,neutral
berat banget puasa kali ini ya allah kudu hadap sama coretax yang tiap hari bikin mulut masuk neraka,negative
untuk wp pmse kalo sudah bisa login djp online apa perlu registrasi coretax cukup aktivasi akun ya soal nya muncul error akan beri nomor kasus terus,neutral
gua stress bgt sama coretax riyalll ini mahhh,negative
hai kak mohon maaf atas tidaknyama yang alam error 400 bad request sebab karena load ke server sedang tinggi kesediaan nya untuk coba kembali cara berkala saat ini coretax masih dalam tahap tingkat kualitas layan atas,neutral
hai kak mohon maaf atas tidaknyama nya kakak dapat coba log in kembali pada akun coretax dalam beberapa menit kemudian saran 1015 lagi setelah kunci tksmnti,neutral
halo saya mau login coretax selalu terkendala bisa bantu,neutral
waduh agak pr ya kalo hrs per transaksiii blm lagi ribet juga banyak naninu nya makasih coretax,negative
hai kak jika yang tanya adalah kena surat terbit akun wajib pajak surat sebut seharusnya akan kirim oleh sistem coretax ke alamat email terdaftar setelah hasil laku prosedur pendaftarantivasi akun lewat dari 24 jam,neutral
hai kak mohon maaf atas tidaknyama nya apa kah saat ini masih alam kendala yang sama pastikan pic atau urus sebut sudah terdaftar di menu informasi umum gt pihak kait dari akun coretax wajib pajak badan ya kak belum akses laman,neutral
hallo mau tanya apa data ahu yang muncul di coretax adalah baru sesuai menkum,neutral
hai kak downtime cara resmi mulai jalan dari jam 2100 wib tanggal 24 februari 2025 sampai 0300 25 saat ini coretax sudah dapat akses kembali ya tkscevi,neutral
hai kak mohon maaf atas tidaknyama yang alam untuk notifikasi object reference not set to an instance of silakan laku langkah berikut belum akses laman coretax 1 sihk cache amp cookies pada browser guna 2 gunakan mode new,neutral
hai kak mohon maaf atas tidaknyama nya kait kendala spt masa ppn saat ini sedang laku penyempurnaan dan tingkat kualitas layan coretax djp silakan kakak dapat coba langkahlangkah berikut 1 pastikan koneksi internet stabil 2 clear cache amp cookies pada,neutral
min ini ppn mau bayar gaksih saya gabisa2 klik bayar dan lapor di coretax masuk udah kreditin tapi ga muncul kapan sih error nya,negative
hai kak mohon maaf atas tidaknyama yang alam kesediaan nya untuk coba kembali cara berkala karena saat ini coretax masih dalam tahap tingkat kualitas layan atas penyempurnaan dan djp komitmen selesai,neutral
skrng aku uda tau jam rawan nya coretax yaitu 10 pagi keatas karena pake di 810 tuh masih aman dan lancar bgt,positive
sudah terdaftar di djp namun pas aktivasi coretax engga bisa,neutral
ngabisin masa muda cuma buat nungguin loading coretax hufttt capek bgt,negative
apa gwe main hayday aja dulu ya dah capek lelah stress pening ngadepin coretax,negative
utk cek ulang ambil data unifikasi yg lama tinggal pilih masa nya nanti klik export ke excel otomatis ribu bupot saya donlot dalm 1 padahal tampil system nya cuma 5 doang lah coretax mentok 50 1500 harus 30 x halaman ga efisien banget,negative
hai kak apa kah sudah coba via prepopulated data di efaktur desktop untuk ambil pibnya apabila masih tidak muncul dan kakak ingi kredit masa januari maka perboleh ya pada coretax dapat input manual pada dokumen lain pajak masu atau dengan,neutral
pib sudah di upload dan ditit sbg ppn masu jan 2025 coretax tp tidak masuk spt induk itu knp dan sampai kapan migrasi nya krn tgl 25 feb 28 hrs lapor,neutral
lawan transaksi bahkan kirim ss upload faktur pajak dan status nya sudah approved ka tp masih belum muncul di akun coretax kami sedangkan batas lalor spt ppn masa januari sebentar lagi mohon bantu nya min,neutral
